,Price,Picture Url,Neighbourhood,Zipcode,Latitude,Room Type,Accommodates,Bathrooms,Bedrooms,Guests Included,Availability 30,Bath_for_Beedrooms
3127715,1.230448921378274,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/6d3eb49bd8e99c2ed23723a22a9ceae2,62.223880597014926,53.85135135135136,40.42252738976668,34.60482283464567,1,1.0,1.0,1,0,1.0
11041389,1.3979400086720375,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/c229f8f9476d6c33781e7b5d6b14696e,31.83333333333333,34.825,40.43123459211526,34.60482283464567,4,1.5,2.0,2,12,3.0
16153065,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/47f91d18dfd1c2c258f872a546547ca1,72.12084592145015,69.16028368794326,40.41339418896249,34.60482283464567,2,1.0,1.0,1,9,1.0
17473978,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ce12485d2ac2b0208a8da98a4485999f,84.61260053619303,82.9808362369338,40.41996598904725,34.60482283464567,2,1.0,1.0,2,11,1.0
10068669,1.5440680443502757,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/3e41f9219a994604aeced2782db75a4b,79.08307692307692,70.29396325459318,40.42624479513018,87.57165453970262,2,1.0,0.0,1,0,0.0
16188281,1.977723605288848,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/15514c8d02359c2b0f80b7998c9193a5,83.11206896551724,66.13808463251671,40.41449103803098,87.57165453970262,6,1.0,2.0,4,2,2.0
11300205,1.845098040014257,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e95e5e9729b065fc36922ca7dbecd0dd,58.769572953736656,68.47654320987654,40.4091153191502,87.57165453970262,3,1.0,1.0,2,1,1.0
17639464,1.6720978579357175,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/76c1d133c4b038b85e0d6d1775dee33e,102.2127659574468,103.85714285714286,40.45920542461221,34.60482283464567,2,1.0,1.0,1,7,1.0
14079664,1.9138138523837167,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/901b326da899d60f8a19663ff62a4432,65.22222222222223,42.8,40.47554586905176,87.57165453970262,4,2.0,2.0,1,12,4.0
17914512,1.9542425094393248,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b99723cc1bf6a72506ce4f9ff467325c,61.69791666666666,72.75961538461539,40.44726812170743,87.57165453970262,4,2.0,2.0,4,12,4.0
17847533,1.255272505103306,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/30cf0111d1bb1e6223f4a8a3578df3b1,24.454545454545453,26.875,40.352930897033495,28.68243243243243,1,1.0,1.0,1,30,1.0
13153495,1.591064607026499,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/fcbe9ca08719cd08036181038cdb7e2f,81.97570850202429,77.14957264957265,40.43576466214094,87.57165453970262,2,1.0,0.0,1,6,0.0
14093607,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b4579acce27c249f20888d928ebe2c44,79.08307692307692,75.94586894586895,40.42024680000239,34.60482283464567,3,1.0,1.0,2,5,1.0
15292998,1.8920946026904804,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a00b20ef27b1da0b9c8c41f5e91c92ed,49.26315789473684,68.47654320987654,40.4049026907433,87.57165453970262,4,1.0,1.0,1,10,1.0
8753004,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/0156679e0e9014a09a1fc990b2f611f5,78.22241379310344,69.16028368794326,40.4095644460617,34.60482283464567,2,1.5,1.0,1,0,1.5
13889853,2.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b4ac09a64f43bda4e6ec7e5604808e9c,84.61260053619303,82.9808362369338,40.41887433433442,87.57165453970262,9,3.0,2.0,4,6,6.0
6037566,1.380211241711606,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a2ef6a4183378b98434d1e0ae78481ee,62.270348837209305,75.94586894586895,40.42532838116878,28.68243243243243,2,1.0,1.0,2,17,1.0
11057913,1.845098040014257,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/f7fba39376075d4c3916bc2d579e5eb9,78.22241379310344,82.9808362369338,40.418283587664966,87.57165453970262,4,1.0,1.0,2,0,1.0
1006124,1.8325089127062364,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/f164191cee5d5992979d7e3bfb934372,47.98969072164948,69.16028368794326,40.40452398654463,87.57165453970262,2,1.0,1.0,1,11,1.0
2907259,1.9542425094393248,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/dc937e2f8e980c3d21155eab6ab5cc67,70.37463976945244,75.94586894586895,40.427786917004696,87.57165453970262,3,1.0,1.0,2,13,1.0
12878042,1.6232492903979006,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/44e789e6c8a183850d0b056d53e9b2e7,60.39473684210526,67.30588235294118,40.40572118447141,87.57165453970262,2,1.0,1.0,1,10,1.0
3451661,1.6232492903979006,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/aaa9eccf20f3036e5163cee5aadd0971,81.97570850202429,75.51282051282051,40.43570251067309,34.60482283464567,2,1.0,1.0,1,0,1.0
15474801,1.4471580313422192,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/68097968c38899eefc124636ac192319,55.431654676258994,58.67164179104478,40.436026947776426,34.60482283464567,1,0.5,1.0,1,22,0.5
4456903,1.740362689494244,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/33cb070d1b4fbeb679e6cd710b918f23,78.22241379310344,69.16028368794326,40.41271556893282,87.57165453970262,4,1.0,2.0,3,5,2.0
4723540,1.6020599913279625,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/7153cf2630c7cca662a4f61ed7280c9c,70.37463976945244,75.94586894586895,40.4263612609055,34.60482283464567,3,1.5,1.0,2,9,1.5
3187542,1.9912260756924949,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a3b8453a03841d74f34320195cf4d1f8,83.11206896551724,68.47654320987654,40.414544348364586,87.57165453970262,4,2.0,1.0,2,1,2.0
6257182,1.5440680443502757,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/4a417fe5f23e092617cfea6f764d7617,70.37463976945244,58.67164179104478,40.42727171118384,34.60482283464567,2,1.0,1.0,1,18,1.0
14101404,2.0,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/f60c46588e131e4e2b35c57be01e5811,78.22241379310344,69.16028368794326,40.41280215638556,87.57165453970262,2,1.0,0.0,1,30,0.0
8826607,1.845098040014257,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/4be91b87893dbe503fe8f7b87e301c2a,30.12121212121212,38.23333333333333,40.42776945548081,34.60482283464567,1,1.0,1.0,1,29,1.0
15201244,1.041392685158225,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/300ad753850f9c114d9339c6c319616d,64.5813953488372,66.67619047619047,40.42359130554613,28.68243243243243,10,1.0,1.0,1,30,1.0
16032097,2.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b746e1f7bf2d52ab8b081a145e523208,52.16216216216216,61.13333333333333,40.4317796522207,34.60482283464567,2,1.0,1.0,1,29,1.0
1701472,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/29543b5c11368d98d25847f326f5d390,79.08307692307692,75.94586894586895,40.42390444403851,34.60482283464567,2,1.0,1.0,1,20,1.0
8522306,1.462397997898956,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/9fd3d2106213c236203458c285084c04,40.18811881188119,39.08163265306123,40.39291627897515,87.57165453970262,2,1.0,1.0,1,15,1.0
13055663,2.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ebe44fdaa28740838348f4d8f1066c92,65.5,65.88659793814433,40.44103533420893,34.60482283464567,1,1.0,1.0,1,0,1.0
15385882,1.380211241711606,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/096e6650e461acf520cf05edd6cbc240,33.77777777777778,41.65853658536585,40.38872880046174,34.60482283464567,2,1.0,1.0,1,24,1.0
2549284,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e275f570ebe4ec8e15ea7d7838a0e727,49.26315789473684,44.95189003436426,40.401364168768566,34.60482283464567,2,1.0,1.0,1,30,1.0
10541138,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/1125f137bd6ca35e8f29187d5d107630,47.85714285714285,36.16666666666666,40.37099208931516,34.60482283464567,2,1.5,1.0,1,21,1.5
13475757,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/57d083b5d760b6240df82e24252ac26a,72.12084592145015,69.16028368794326,40.40885796545134,34.60482283464567,1,1.0,1.0,1,17,1.0
17805699,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/656ece9a5ef8a7bb2812f66403408255,52.078947368421055,68.63333333333334,40.453042780125145,34.60482283464567,1,1.0,1.0,1,30,1.0
17620093,2.0,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a9ddc352e5f684c018b2cec6507e3a7f,78.22241379310344,82.9808362369338,40.42216112175837,87.57165453970262,7,2.0,2.0,2,8,4.0
10762830,1.3424226808222062,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/eff7f16e27c319a4a64d77b71b3cd39a,47.59574468085106,47.271186440677965,40.46927135592604,34.60482283464567,1,1.0,1.0,1,17,1.0
12107495,1.6532125137753435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/39f5447d3282884961182a68d1258fe4,30.12121212121212,38.23333333333333,40.42727850443112,87.57165453970262,7,1.0,3.0,1,5,3.0
6308594,2.3521825181113627,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/279ae8405f8949ce9665d3c8e9565560,73.55555555555556,65.76666666666667,40.44863174492589,87.57165453970262,4,2.0,2.0,1,0,4.0
12421167,1.9542425094393248,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/4cc36650ab526295c159f11c933a73e6,70.37463976945244,58.67164179104478,40.424525401804,87.57165453970262,5,1.0,2.0,4,3,2.0
8097994,1.5563025007672873,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/f344a8b4de763df7a31abde54db43e13,83.11206896551724,83.62790697674419,40.4135865274668,34.60482283464567,2,1.0,1.0,1,6,1.0
3314361,1.9542425094393248,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/09067ed151bce60045dc5e43bfab59ce,84.63841807909604,137.76190476190476,40.426592776719154,34.60482283464567,2,1.0,1.0,1,30,1.0
4491361,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/29d3dfc82e32de62daa9efcf0273bd58,78.22241379310344,69.16028368794326,40.41276980925111,87.57165453970262,2,1.0,1.0,1,4,1.0
13982752,1.5440680443502757,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/2e748ef812a77efc115027fa0543f270,57.333333333333336,55.935483870967744,40.497934737871695,34.60482283464567,1,1.0,1.0,1,30,1.0
14234095,1.977723605288848,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5951e6d326165d46a2248664489e3ea7,78.22241379310344,82.9808362369338,40.41615733353098,87.57165453970262,4,1.0,2.0,2,6,2.0
17509902,2.0791812460476247,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/14d91a4ccd027a32252587d2e304adb0,64.5813953488372,66.67619047619047,40.42476211031565,87.57165453970262,5,1.0,2.0,2,5,2.0
5587753,1.9294189257142929,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/0f1256681d99ec0ed3a1fd488c3a80b2,62.270348837209305,66.67619047619047,40.42912184489699,87.57165453970262,4,1.0,2.0,2,13,2.0
13499646,1.9294189257142929,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/c21891955354696a7272919d73e03d28,58.769572953736656,67.30588235294118,40.41027250300272,87.57165453970262,3,1.0,1.0,2,7,1.0
7649369,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a338f77a6a11b069a4fadab87cce4978,47.64429530201343,53.85135135135136,40.43591009474508,87.57165453970262,3,1.0,2.0,1,5,2.0
6771950,1.9030899869919435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/62f832a8a1f6abbe4979fbe29c1955ca,99.35,38.14893617021277,40.41589642351949,87.57165453970262,5,1.0,2.0,4,0,2.0
11565835,1.5563025007672873,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/6b8b6763733a6904bfed2e3971052058,26.608695652173918,41.65853658536585,40.39518476582652,34.60482283464567,1,1.5,1.0,1,30,1.5
929062,1.591064607026499,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ee925a3c129ab786b8df9b0ddf9c5326,46.08783783783784,38.23333333333333,40.424529639220445,87.57165453970262,3,1.0,1.0,2,10,1.0
17198105,1.9084850188786495,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/113fe625e11dc8b4493f664610afa3c8,84.61260053619303,82.9808362369338,40.41714703387064,87.57165453970262,6,2.0,2.0,1,15,4.0
16202668,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/7ae1d269b9290ab4345a3f36e9e16819,78.22241379310344,69.16028368794326,40.41174042818554,34.60482283464567,2,1.0,1.0,2,14,1.0
7907083,2.204119982655925,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/839ca83ed609ec302567fe1ce7e053ad,58.769572953736656,68.47654320987654,40.41055884554781,87.57165453970262,8,1.5,4.0,4,0,6.0
11310536,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/83e8bfef70851746bea7c52fe8255cec,46.08783783783784,58.1764705882353,40.44951032625149,34.60482283464567,2,1.0,1.0,1,30,1.0
12242112,1.5440680443502757,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b2192e4aee82a402473a8376a5fc8e14,81.97570850202429,77.14957264957265,40.434537243419136,34.60482283464567,2,1.0,1.0,1,15,1.0
15007549,1.8750612633917,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/3b3d80129150534cd4c47eeac000371f,81.97570850202429,77.14957264957265,40.43055814700825,87.57165453970262,4,2.0,2.0,1,1,4.0
14853284,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/750c6b24d97731520b6707ef0dd6e246,58.769572953736656,68.47654320987654,40.40750170063029,87.57165453970262,4,1.0,0.0,2,12,0.0
14822814,1.0,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b4015453ff3185eb0354fe7ae6afcf3e,33.77777777777778,46.91666666666666,40.38949125026371,28.68243243243243,1,1.0,1.0,1,13,1.0
2977509,1.7781512503836436,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/37647e00d606fc754f4a899e94e13024,84.61260053619303,69.16028368794326,40.41550590265501,87.57165453970262,4,1.0,1.0,2,1,1.0
17260485,1.9493900066449128,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ae787bd524c5bc78de736a8914243f96,84.61260053619303,68.47654320987654,40.41513057004313,87.57165453970262,4,2.0,1.0,2,10,2.0
6187858,1.2787536009528289,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ea2f1bf6d8d0f22a16b9fb8582d182b1,50.125,47.271186440677965,40.47617893702246,34.60482283464567,1,1.0,1.0,1,16,1.0
681336,1.977723605288848,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/bde6e304457c017ff6198411565b695f,64.5813953488372,66.67619047619047,40.4291978112755,87.57165453970262,4,1.5,2.0,2,0,3.0
15827478,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/2ab7b2a2f73cb926f59dd3458bab054b,27.0,27.84375,40.37147445775185,34.60482283464567,2,1.0,1.0,1,6,1.0
13491112,1.505149978319906,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/07e42d4d4dba9466ba62bb2379e53d98,58.769572953736656,67.30588235294118,40.40965752585297,34.60482283464567,2,1.5,1.0,1,7,1.5
13154539,2.2671717284030137,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/550279f933d6b3fdc4284a4b16631c2e,79.08307692307692,75.94586894586895,40.42624300529601,87.57165453970262,5,2.0,2.0,4,10,4.0
9010637,1.7323937598229686,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/157d5f800ead68ddf31ae23c83c5f5ee,65.80434782608695,59.016129032258064,40.40727931415368,87.57165453970262,5,1.0,2.0,2,8,2.0
17545257,1.5563025007672873,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/2680b6dacf15f871740030d711ded515,46.4,53.13725490196079,40.47542129852627,34.60482283464567,2,1.0,1.0,1,25,1.0
17281377,2.0,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/295eb58b64a1ad08f742efdf5c13ec71,79.08307692307692,70.29396325459318,40.420374271663206,87.57165453970262,4,1.0,1.0,1,10,1.0
12415792,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ea7ecb25a9fa765f69a861f9e62cb085,79.08307692307692,70.29396325459318,40.42327029902752,87.57165453970262,4,1.0,2.0,2,0,2.0
11615015,1.3979400086720375,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/3823be651009d4de549c654d53a7e55b,40.18811881188119,44.8,40.39570058068145,34.60482283464567,2,1.0,1.0,2,0,1.0
16375615,1.6232492903979006,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/bbd27597415d1d4e7b03a9905c86690e,58.769572953736656,68.47654320987654,40.41316496987371,34.60482283464567,2,1.0,1.0,2,15,1.0
6607202,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/90f701a00fd73a39d450968c16c42417,70.37463976945244,61.13333333333333,40.42636471919964,34.60482283464567,1,1.0,1.0,1,0,1.0
1759030,2.2671717284030137,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a5c3bba3625156f202613c19ae0237c7,79.08307692307692,75.94586894586895,40.42703458584753,87.57165453970262,4,1.0,1.0,4,3,1.0
5581084,2.130333768495006,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a6208e0ff5e1224a1b4082dfa850b829,65.80434782608695,59.016129032258064,40.40535797696073,87.57165453970262,6,2.0,3.0,1,0,6.0
15934090,1.255272505103306,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/b0f474a2a75d141325391b7faaa8e66d,70.97590361445783,53.13725490196079,40.46750960777733,34.60482283464567,1,1.0,1.0,1,25,1.0
5796515,1.4771212547196624,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/4350e28ac5b4e0c343fbda78f4f5154c,79.08307692307692,75.94586894586895,40.42119287883615,34.60482283464567,2,2.0,1.0,1,20,2.0
14061933,1.230448921378274,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/723c1dd01101e06d66e02cde55b08d08,58.769572953736656,67.30588235294118,40.41119861095416,28.68243243243243,10,2.0,1.0,1,28,2.0
14814130,1.5563025007672873,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/88a2c1bcf31cf67cf54bff44841c3eda,84.63841807909604,80.17692307692307,40.42501797632311,34.60482283464567,2,1.0,1.0,2,7,1.0
17354958,2.380211241711606,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/958e9a34411805f61a29d854f67748dc,78.22241379310344,69.16028368794326,40.41231685223606,87.57165453970262,6,2.0,3.0,1,13,6.0
17262607,1.792391689498254,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/a127363631b6b9b7b120082340162544,62.270348837209305,75.94586894586895,40.42506031255645,87.57165453970262,2,1.0,1.0,1,16,1.0
958020,1.7558748556724917,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/293dec1e81421034ce3925504856bbb1,70.37463976945244,58.67164179104478,40.42763168651857,87.57165453970262,4,1.0,1.0,2,6,1.0
15279790,1.6532125137753435,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/c61369b0de5166692937edc42eb4bdca,47.04054054054054,69.16028368794326,40.40070932100515,34.60482283464567,1,1.0,1.0,1,30,1.0
425616,2.0791812460476247,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5c7e2f265ee7f7fe2756d17a9b0141a9,66.3,67.30588235294118,40.41917837887304,87.57165453970262,3,2.0,2.0,3,0,4.0
12938485,1.845098040014257,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/0a27ca9d8fbd9ad72b08872182f854b4,79.08307692307692,70.29396325459318,40.42195487177132,87.57165453970262,4,1.0,1.0,3,0,1.0
17484949,1.845098040014257,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/7aa0502e7ff7b47e178c890e5e20161c,51.5625,68.47654320987654,40.40819931340224,34.60482283464567,1,1.0,1.0,1,5,1.0
4269287,1.6020599913279625,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/289318cf6fcbb355c358ef07747cfcc8,37.76,39.85964912280702,40.38193324430913,34.60482283464567,2,1.0,1.0,1,0,1.0
17616977,2.397940008672037,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/5aa8931fab4a707ef86cfc66872cdab0,78.73684210526316,72.75961538461539,40.44218447479786,87.57165453970262,4,2.0,1.0,1,29,2.0
6746091,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/d6a3b2e8ec98c9c8c08e70f05103fdd6,81.97570850202429,77.14957264957265,40.43530646954299,34.60482283464567,4,1.0,1.0,1,8,1.0
17687330,1.3617278360175928,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ef2bc8b9f14a3de467882a939cfce8ba,58.769572953736656,67.30588235294118,40.41151578664625,34.60482283464567,1,1.0,1.0,1,17,1.0
17033161,1.4471580313422192,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/7625d2efc1ba24e3de0b3e00e1c54396,37.05263157894737,59.016129032258064,40.41956679445455,34.60482283464567,2,1.0,1.0,1,8,1.0
7511316,1.6989700043360187,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/41d52cd70c2b122d35afcc2bccb4abc8,84.61260053619303,81.46255506607929,40.41778970335352,34.60482283464567,2,1.0,1.0,1,9,1.0
8401524,1.6232492903979006,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/973c1d6775163e27fbfd32a24ef71b9e,70.37463976945244,70.29396325459318,40.42079422902667,87.57165453970262,2,1.0,1.0,1,2,1.0
14006962,1.380211241711606,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/f04121a831bc68299cca665c721ec9b0,30.12121212121212,41.07407407407408,40.430983986261126,87.57165453970262,2,1.0,1.0,1,0,1.0
4927700,1.146128035678238,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/f2eb1fa53f407a57c2fcbdab3dbc1253,33.77777777777778,36.27142857142857,40.38333425144654,34.60482283464567,2,1.0,1.0,1,21,1.0
17937245,1.740362689494244,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/ed2112b2009a36b70c383ee190292817,84.61260053619303,69.16028368794326,40.41536144011418,34.60482283464567,3,1.0,1.0,1,7,1.0
15646832,1.1139433523068367,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/79ee035516c06e992ec64f67677d7684,31.83333333333333,34.825,40.43034166583947,28.68243243243243,4,1.0,1.0,1,27,1.0
16243146,1.462397997898956,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/dae1915f8a3ee84acc079bddf5775ff1,58.769572953736656,68.47654320987654,40.40766097346444,34.60482283464567,2,1.0,1.0,1,8,1.0
943200,1.5440680443502757,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/80589932a9a14580fee58077cde2f72c,84.61260053619303,82.9808362369338,40.41864448125853,34.60482283464567,1,3.0,1.0,1,27,3.0
7232641,1.3979400086720375,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/d2d9699a4cae321957db33eb27d41187,30.12121212121212,38.23333333333333,40.430873009665056,34.60482283464567,1,1.0,1.0,1,28,1.0
11164692,1.8129133566428557,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/22ea45a3d9f16402a4a68b1abcbee08a,37.44642857142857,37.94827586206897,40.4072328977763,87.57165453970262,3,1.0,1.0,1,1,1.0
715965,1.99563519459755,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/531b17e5cda05405f97b32b90bcc7110,84.61260053619303,66.13808463251671,40.41520622510003,87.57165453970262,4,1.0,2.0,1,0,2.0
5616689,1.845098040014257,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/8e62f02e90c84a844db42fa071a6f2e9,51.5625,82.5814606741573,40.40826387014295,87.57165453970262,2,1.0,1.0,2,7,1.0
17207898,1.9542425094393248,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/6b4a557356c1bb1f2d984d4ba7f98624,84.61260053619303,68.47654320987654,40.41558577770726,87.57165453970262,4,1.0,0.0,2,8,0.0
6885289,1.8129133566428557,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/36d3d717a78b3077d10b9d9921b1579d,79.08307692307692,70.29396325459318,40.421771044251685,87.57165453970262,3,1.0,1.0,1,0,1.0
30478,1.3010299956639813,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e9a146524a5ddac7de1cb2a9bbd21bd7,72.12084592145015,69.16028368794326,40.40925946809811,34.60482283464567,2,1.0,1.0,1,0,1.0
1830094,2.096910013008056,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/26f281edd089badec8a33a2afe5ba9c3,70.37463976945244,75.94586894586895,40.42573689104727,87.57165453970262,6,1.0,2.0,2,0,2.0
6818064,1.6812412373755872,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/58cdda04840288662205693ed912e334,37.0,53.73529411764706,40.44761582014908,87.57165453970262,5,1.0,1.0,2,5,1.0
11080873,1.5314789170422551,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/8c5b1454818ee70908e52a419a9a6c3e,46.08783783783784,38.23333333333333,40.43162193718391,34.60482283464567,2,1.0,1.0,1,18,1.0
2573192,2.0791812460476247,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/e71b48b732e7c6628cc4c8a61d1fd771,78.22241379310344,64.63533834586467,40.41500932573802,87.57165453970262,2,1.0,1.0,1,26,1.0
6933109,1.6901960800285136,https://public.opendatasoft.com/api/v2/catalog/datasets/airbnb-listings/files/3b202a31534243309e1567927c5fac55,49.26315789473684,45.88034188034188,40.40338929695302,87.57165453970262,3,1.0,0.0,2,1,0.0
